Track name,Artist name,Album name,Spotify ID,Spotify URL,Taste Match,Mood,Local Filename
Like A G6 ft. The Cataracs_ Dev,Far East Movement,Root,,,89%,Gym / High Energy,Far East Movement - Like A G6 ft. The Cataracs_ Dev.mp3
Praise You,Fatboy Slim,Root,,,89%,Gym / High Energy,Fatboy Slim - Praise You.mp3
Push The Tempo,Fatboy Slim,Root,,,89%,Gym / High Energy,Fatboy Slim - Push The Tempo.mp3
Right Here Right Now,Fatboy Slim,2019 August,,,89%,Gym / High Energy,1. Fatboy Slim - Right Here Right Now.mp3
Put Your Hands Up For Detroit,Fedde Le Grand,Root,,,89%,Gym / High Energy,Fedde Le Grand - Put Your Hands Up For Detroit.mp3
Club Can't Handle Me,Flo Rida feat David Guetta,Root,,,89%,Gym / High Energy,Flo Rida feat David Guetta - Club Can't Handle Me.mp3
Clothes Off!,Gym Class Heroes,Root,,,89%,Gym / High Energy,Gym Class Heroes -Clothes Off! Lyrics.mp3
Cupid's Chokehold,Gym Class Heroes,Root,,,89%,Gym / High Energy,Cupid's Chokehold [lyrics].mp3
On The Floor (Feat. Pitbull),Jennifer Lopez,Root,,,89%,Gym / High Energy,Jennifer Lopez - On The Floor (Feat. Pitbull).mp3
4am,Kaskade,Root,,,89%,Gym / High Energy,Kaskade - 4am.mp3
Atmosphere,Kaskade,Root,,,89%,Gym / High Energy,Kaskade - Atmosphere (Official Video).mp3
Everything,Kaskade,Root,,,89%,Gym / High Energy,Kaskade - Everything.mp3
Feeling the Night,Kaskade,Root,,,89%,Gym / High Energy,Kaskade - Feeling the Night.mp3
Feeling The Night (Original Mix),Kaskade Feat. Becky Jean Williams,Root,,,89%,Gym / High Energy,Kaskade Feat. Becky Jean Williams - Feeling The Night (Original Mix).mp3
Day 'N' Night (Crookers Remix),Kid Cudi,Root,,,89%,Gym / High Energy,Kid Cudi - Day 'N' Night (Crookers Remix).mp3
Day 'N' Nite,Kid Cudi,Root,,,89%,Gym / High Energy,Kid Cudi - Day 'N' Nite.mp3
The This This (Original Mix),Late Night Alumni,Indie,1qEmFfgcLObUfQm0j1W2CK,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,89%,Gym / High Energy,Late Night Alumni-The This This (Original Mix) www.myfreemp3.re .mp3
feat. M,Major Lazer DJ Snake Lean On,Root,,,89%,Gym / High Energy,Major Lazer  DJ Snake  Lean On feat M Official Music Video.mp3
Zombies In Love,Manufactured Superstars,Root,,,89%,Gym / High Energy,Manufactured Superstars - Zombies In Love (Official Music Video).mp3
Take Me Over,Manufactured Superstars feat. Scarlett Quinn,Root,,,89%,Gym / High Energy,Manufactured Superstars feat. Scarlett Quinn - Take Me Over (Official Video HD).mp3
Daddy Yankee Ft. Wisin Y Yandel-Limbo ( Remix) [Beats♥Audio],Novinka 2013,Root,,,89%,Gym / High Energy,Novinka 2013 -  Daddy Yankee Ft. Wisin Y Yandel-Limbo (Official Remix) [Beats♥Audio]  [myfreemp3.eu].mp3
Timber,Pitbull ft. Ke$ha,Root,,,89%,Gym / High Energy,Timber Mp3 Download.MP3
Ven Conmigo,Prince Royce ft. Daddy Yankee,Root,,,89%,Gym / High Energy,Prince Royce ft. Daddy Yankee-Ven Conmigo [myfreemp3.eu].mp3
LMFAO - Im Sexy And I Know It mp3,Radio Record,Root,,,89%,Gym / High Energy,Radio Record - LMFAO - Im Sexy And I Know It mp3.MP3
We Found Love (Audio) ft. Calvin Harris,Rihanna,Root,,,89%,Gym / High Energy,Rihanna - We Found Love (Audio) ft. Calvin Harris.mp3
Takes My Body Higher,Shoffy feat. Lincoln Jesser,2016 December,,,89%,Gym / High Energy,Shoffy feat. Lincoln Jesser - Takes My Body Higher.mp3
Astronomia 2K19 (Radio Edit),Stephan F,2020 May,,,89%,Gym / High Energy,Stephan F - Astronomia 2K19 (Radio Edit).mp3
Don't You Worry Child (feat. John Martin) [Radio Edit],Swedish Mafia,2019 August,,,89%,Gym / High Energy,21. Swedish House Mafia - Don't You Worry Child (feat. John Martin) [Radio Edit].mp3
elephant - 01 - seven nation army,the white stripes,2018 August,,,89%,Gym / High Energy,the white stripes - elephant - 01 - seven nation army.mp3
iTrack (Radio Edit),Tim Berg vs. Oliver Ingrosso & Otto Knows,Root,,,89%,Gym / High Energy,Tim Berg vs. Oliver Ingrosso & Otto Knows - iTrack  (Radio Edit).mp3
Don Omar vs Shakira vs Pitbull - Danza Rabiosa Kuduro ft. Marc Anthony_Lucenzo_SHM,Unknown artist,2019 June,,,89%,Gym / High Energy,Unknown artist - Don Omar vs Shakira vs Pitbull - Danza Rabiosa Kuduro ft. Marc Anthony_Lucenzo_SHM [www.slider.kz].mp3
Gather (Original Mix),Uppermost,2016 December,,,89%,Gym / High Energy,Uppermost - Gather (Original Mix).mp3
OMG ft. Will.I.Am [2010],Usher,Root,,,89%,Gym / High Energy,Usher - OMG ft. Will.I.Am [2010].mp3
priyanka-chopra-ft-pitbull-exotic-bkm,Various Artists,2016 June,,,89%,Gym / High Energy,priyanka-chopra-ft-pitbull-exotic-bkm[mp3freex].mp3
7th Element,Vitas,2020 May,,,89%,Gym / High Energy,Vitas - 7th Element (HD).mp3
Clarity Mp3 Download,Zedd,Root,,,89%,Gym / High Energy,Zedd Clarity Mp3 Download.MP3
Spectrum,Zedd ft. Matthew Koma,Root,,,89%,Gym / High Energy,Spectrum Zedd Mp3 Download.MP3
Stay (Kyle Meehan & Pearse Dunne Remix),"Zedd, Alessia Cara",2017 April,,,89%,Gym / High Energy,"Zedd, Alessia Cara - Stay (Kyle Meehan & Pearse Dunne Remix).mp3"
Do Or Die (Afrojack Remix),Afrojack vs. Thirty Seconds To Mars,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,44 - Afrojack vs. Thirty Seconds To Mars - Do Or Die (Afrojack Remix).mp3
Addicted To You (David Guetta Remix),Avicii,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,54 - Avicii - Addicted To You (David Guetta Remix).mp3
Hey Brother (Syn Cole Remix),Avicii,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Avicii - Hey Brother (Syn Cole Remix).mp3
Wake Me Up (Original Extended Mix),Avicii,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Avicii - Wake Me Up (Original Extended Mix).mp3
You Make Me (Extended Mix),Avicii,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Avicii - You Make Me (Extended Mix).mp3
I Could Be The One (Original Mix),Avicii vs Nicky Romero,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Avicii vs Nicky Romero - I Could Be The One (Original Mix).mp3
Fifteen (Hardwell Edit),Blasterjaxx,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Blasterjaxx - Fifteen (Hardwell Edit).mp3
5iliconeater,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,14 5iliconeater.mp3
Dance Wiv Me,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,13 Dance Wiv Me.mp3
Flashback,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,07 Flashback.mp3
Limits,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,10 Limits.mp3
Off the Record,Calvin Harris,Tinchy Stryder - Off the Record (feat. Calvin Harris & Burns),,,83%,Gym / High Energy,01 Off the Record.mp3
Relax,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,09 Relax.mp3
Stars Come Out,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,03 Stars Come Out.mp3
The Rain,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,01 The Rain.mp3
Yeah Yeah Yeah La La La,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,12 Yeah Yeah Yeah La La La.mp3
You Used To Hold Me,Calvin Harris,Calvin Harris [2009]  Ready For The Weekend 320k [Cov+CD][Bubanee],,,83%,Gym / High Energy,04 You Used To Hold Me.mp3
Under Control (Extended Mix),Calvin Harris & Alesso feat. Hurts,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Calvin Harris & Alesso feat. Hurts - Under Control (Extended Mix).mp3
Three Words [Ft. Will.i.am],Cheryl Cole,Cheryl Cole,,,83%,Gym / High Energy,Three Words [Ft. Will.i.am].mp3
Brimful Of Asha (Norman Cook Remix),Cornershop,fatboy slim-The Greatest Hits - Why Try Harder (mp3) {tre123wor},,,83%,Gym / High Energy,03-Cornershop - Brimful Of Asha (Norman Cook Remix).mp3
Ain't A Party (Original Mix),David Guetta & Glowinthedark feat. Harrison,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,David Guetta & Glowinthedark feat. Harrison - Ain't A Party (Original Mix).mp3
Bad (#Ash Simons Remix),David Guetta & Showtek Ft. Michael Jackson,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,101 - David Guetta & Showtek Ft. Michael Jackson - Bad (#Ash Simons Remix).mp3
Starlight (Could You Be Mine) (Otto Knows Remix),Don Diablo & Matt Nash,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Don Diablo & Matt Nash - Starlight (Could You Be Mine) (Otto Knows Remix).mp3
Eat Sleep Rave Repeat (Dimitri Vegas & Like Mike & Ummet Ozcan Tomorrowland Remix),Fatboy Slim,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Fatboy Slim - Eat Sleep Rave Repeat (Dimitri Vegas & Like Mike & Ummet Ozcan Tomorrowland Remix).mp3
Sunset (Bird Of Prey),Fatboy Slim,fatboy slim-The Greatest Hits - Why Try Harder (mp3) {tre123wor},,,83%,Gym / High Energy,10-Fatboy Slim - Sunset (Bird Of Prey).mp3
That Old Pair Of Jeans,Fatboy Slim,fatboy slim-The Greatest Hits - Why Try Harder (mp3) {tre123wor},,,83%,Gym / High Energy,18-Fatboy Slim - That Old Pair Of Jeans.mp3
The Rockafeller Skank,Fatboy Slim,fatboy slim-The Greatest Hits - Why Try Harder (mp3) {tre123wor},,,83%,Gym / High Energy,01-Fatboy Slim - The Rockafeller Skank.mp3
Dont Give Up (Original Mix),Fedde Le Grand,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,16 - Fedde Le Grand - Dont Give Up (Original Mix).mp3
Where We Belong (Extended Mix),Fedde Le Grand & DI-RECT,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Fedde Le Grand & DI-RECT - Where We Belong (Extended Mix).mp3
Where We Belong (Original Mix),Fedde Le Grand & DI-RECT,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,45 - Fedde Le Grand & DI-RECT - Where We Belong (Original Mix).mp3
Sparks (Instrumental Edit),Fedde Le Grand & Nicky Romero,VA - Hed Kandi Ibiza 2012 (2012),,,83%,Gym / High Energy,19.Fedde Le Grand & Nicky Romero - Sparks (Instrumental Edit).mp3
Spectrum (Say My Name) (Calvin Harris Remix),Florence + The Machine,VA - Hed Kandi Ibiza 2012 (2012),,,83%,Gym / High Energy,16.Florence + The Machine - Spectrum (Say My Name) (Calvin Harris Remix).mp3
I See You Baby (Fatboy Slim Remix),Groove Armada,fatboy slim-The Greatest Hits - Why Try Harder (mp3) {tre123wor},,,83%,Gym / High Energy,06-Groove Armada - I See You Baby (Fatboy Slim Remix).mp3
Dare You (Tiësto vs. Twoloud Remix),Hardwell feat. Matthew Koma,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,29 - Hardwell feat. Matthew Koma - Dare You (Tiësto vs. Twoloud Remix).mp3
Lose Yourself (Original Mix),Major Lazer feat. RDX & Moska,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,97 - Major Lazer feat. RDX & Moska - Lose Yourself (Original Mix).mp3
Man With The Red Face (Hardwell Remix),Mark Knight & Funkagenda,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Mark Knight & Funkagenda - Man With The Red Face (Hardwell Remix).mp3
I Could Be the One (Original Mix),"Nicky Romero, Avicii","Top 20 Electro, Tech & Progressive House Charts - Feb 2013 - iCORM",,,83%,Gym / High Energy,"015. Nicky Romero, Avicii - I Could Be the One (Original Mix).mp3"
Million Voices,Otto Knows,VA - Hed Kandi Ibiza 2012 (2012),,,83%,Gym / High Energy,18.Otto Knows - Million Voices.mp3
Cannonball (Earthquake) (Kryder Remix),Showtek & Justin Prime feat. Matthew Koma,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,71 - Showtek & Justin Prime feat. Matthew Koma - Cannonball (Earthquake) (Kryder Remix).mp3
Cannonball (Earthquake) [Kryder Remix],Showtek & Justin Prime ft. Matthew Koma,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Showtek & Justin Prime ft. Matthew Koma - Cannonball (Earthquake) [Kryder Remix].mp3
Cannonball (Earthquake) [Loopers Remix],Showtek & Justin Prime ft. Matthew Koma,Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,Showtek & Justin Prime ft. Matthew Koma - Cannonball (Earthquake) [Loopers Remix].mp3
No Good (Original Mix),"Sultan, Ned Shepard, Fedde Le Grand",Beatport Progressive House Top100 (February 14),,,83%,Gym / High Energy,"Sultan, Ned Shepard, Fedde Le Grand - No Good (Original Mix).mp3"
Find You (Extended Mix),Zedd feat Matthew Koma n Miriam Bryant,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,35 - Zedd feat Matthew Koma n Miriam Bryant - Find You (Extended Mix).mp3
Stay the Night (Zedd & Kevin Drew Extended Remix),Zedd feat. Hayley Williams of Paramore,Top 100 Beatport - April 2014,,,83%,Gym / High Energy,91 - Zedd feat. Hayley Williams of Paramore - Stay the Night (Zedd & Kevin Drew Extended Remix).mp3
